Id, GPSTimeStamp, Lon, Lat, O2 Concentration [micromolar], O2 Saturation [%], Bb(470) [NTU], Bb(532) [NTU], Bb(650) [NTU], CDOM [QSU], Chl. a [ppb], Phycocyanin [ppb]
73717, 2020-12-17 19:16:53, -80.788864, 27.178484, 253.02, 91.07, , , , -2.44, 134.02, 42.32
73716, 2020-12-17 19:12:49, -80.789009, 27.176996, 253.94, 91.26, , , , -3.37, 134.33, 41.25
73715, 2020-12-17 19:11:50, -80.78904, 27.176668, 253.82, 91.16, , , , -2.37, 134.48, 41.32
73714, 2020-12-17 19:10:22, -80.789246, 27.176252, 253.53, 90.98, , , , -2.50, 135.71, 43.79
73713, 2020-12-17 19:10:22, -80.789246, 27.176252, 253.53, 90.98, , , , -2.50, 135.71, 43.79
73712, 2020-12-17 19:07:05, -80.791008, 27.175903, , , , , , , , 
73711, 2020-12-17 19:07:05, -80.791008, 27.175903, 253.52, 90.72, , , , -3.92, 137.43, 41.83
73710, 2020-12-17 19:03:45, -80.793007, 27.175201, 253.85, 90.52, , , , -1.93, 143.38, 45.53
73709, 2020-12-17 18:59:52, -80.794029, 27.175278, 253.49, 90.33, , , , -3.26, 144.58, 47.18
73708, 2020-12-17 18:55:48, -80.79425, 27.174112, 253.21, 90.11, , , , -3.23, 144.92, 44.56
73707, 2020-12-17 18:55:23, -80.794296, 27.173962, 253.36, 90.13, , , , -3.55, 146.04, 47.12
73706, 2020-12-17 18:54:48, -80.794395, 27.173729, 253.85, 90.3, , , , -2.43, 146.37, 47.27
73705, 2020-12-17 18:53:47, -80.794571, 27.173332, 254.2, 90.41, , , , -3.67, 148.12, 46.95
73704, 2020-12-17 18:49:46, -80.795464, 27.171717, 255.22, 90.78, , , , -3.92, 152.14, 50.67
73703, 2020-12-17 18:48:48, -80.795738, 27.171312, 255.48, 90.91, , , , -2.69, 153.10, 50.58
73702, 2020-12-17 18:45:08, -80.796295, 27.17037, 255.62, 90.97, , , , -3.51, 156.05, 53.23
73701, 2020-12-17 18:41:30, -80.795364, 27.17054, 255.7, 90.99, , , , -3.37, 153.76, 52.95
73700, 2020-12-17 18:40:22, -80.795174, 27.170589, 255.09, 90.74, , , , -2.21, 152.92, 52.69
73699, 2020-12-17 18:39:31, -80.794899, 27.170664, 255.68, 90.96, , , , -2.78, 153.21, 53.36
73698, 2020-12-17 18:38:29, -80.794624, 27.170712, 255.63, 90.95, , , , -2.49, 152.72, 53.82
73697, 2020-12-17 18:34:29, -80.79483, 27.17016, 255.71, 90.95, , , , -2.71, 154.69, 53.95
73696, 2020-12-17 18:33:26, -80.795059, 27.169847, 255.96, 91.07, , , , -3.10, 153.90, 52.64
73695, 2020-12-17 18:29:46, -80.794289, 27.169949, 255.94, 91.06, , , , -2.78, 153.91, 52.50
73694, 2020-12-17 18:26:29, -80.793617, 27.170012, 256.13, 91.12, , , , -2.48, 152.81, 51.70
73693, 2020-12-17 18:25:25, -80.79332, 27.17005, 255.82, 90.97, , , , -3.70, 151.37, 51.63
73692, 2020-12-17 18:22:29, -80.792892, 27.169828, 256.15, 91.1, , , , -2.73, 151.59, 51.06
73691, 2020-12-17 18:18:53, -80.793098, 27.169107, 256.23, 91.11, , , , -3.30, 152.37, 51.88
73690, 2020-12-17 18:14:46, -80.792831, 27.168676, 256.23, 91.12, , , , -2.36, 152.37, 51.77
73689, 2020-12-17 18:10:46, -80.793137, 27.167788, 256.23, 91.1, , , , -2.93, 153.94, 50.11
73688, 2020-12-17 18:10:23, -80.793182, 27.167624, 256.39, 91.18, , , , -2.87, 153.41, 47.56
73687, 2020-12-17 18:07:41, -80.793602, 27.166584, 256.21, 91.07, , , , -2.51, 155.05, 50.50
73686, 2020-12-17 18:03:40, -80.794182, 27.165352, 256.39, 91.1, , , , -2.66, 157.18, 50.50
73685, 2020-12-17 17:59:38, -80.794136, 27.164684, 256.47, 91.14, , , , -2.76, 157.30, 50.53
73684, 2020-12-17 17:55:38, -80.793243, 27.164801, 256.36, 91.08, , , , -3.23, 155.89, 52.45
73683, 2020-12-17 17:55:22, -80.793152, 27.164812, 256.36, 91.08, , , , -3.23, 155.89, 52.45
73682, 2020-12-17 17:52:36, -80.792374, 27.164925, 256.37, 91.09, , , , -2.68, 155.61, 48.06
73681, 2020-12-17 17:48:56, -80.791191, 27.165071, 256.63, 91.16, , , , -3.91, 154.52, 51.07
73680, 2020-12-17 17:45:19, -80.789955, 27.165239, 256.61, 91.16, , , , -2.58, 132.11, 30.61
73679, 2020-12-17 17:41:39, -80.788704, 27.165457, 257.05, 91.44, , , , -2.66, 144.11, 47.79
73678, 2020-12-17 17:40:20, -80.788177, 27.165569, 257.23, 91.57, , , , -2.70, 143.81, 46.54
73677, 2020-12-17 17:40:37, -80.788284, 27.165543, 257.23, 91.57, , , , -2.70, 143.81, 46.54
73676, 2020-12-17 17:37:03, -80.787186, 27.165632, 257.36, 91.72, , , , -1.86, 140.55, 45.87
73675, 2020-12-17 17:33:23, -80.787712, 27.164362, 256.68, 91.26, , , , -3.33, 145.98, 48.57
73674, 2020-12-17 17:29:22, -80.787666, 27.163618, 256.85, 91.26, , , , -2.75, 147.63, 52.07
73673, 2020-12-17 17:25:48, -80.787003, 27.164312, 257.59, 91.7, , , , -3.40, 143.66, 45.60
73672, 2020-12-17 17:25:21, -80.786896, 27.16453, 257.66, 91.76, , , , -2.90, 142.55, 46.21
